,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price
1907,2014-06-04 00:00:00,3.0,,,9072.0,1.0,0.0,0.0,3.0,920.0,100.0,1930.0,1997.0,9110 25th Ave NE,Seattle,WA 98115,USA,
1908,2014-06-04 00:00:00,2.0,1.0,1500.0,18540.0,1.0,0.0,0.0,3.0,1500.0,0.0,1950.0,2005.0,14426-14598 42nd Ave S,Tukwila,WA 98168,USA,170000.0
1909,2014-06-04 00:00:00,3.0,2.5,2060.0,4399.0,2.0,0.0,0.0,3.0,2060.0,0.0,2007.0,0.0,34214 SE Carmichael St,Snoqualmie,WA 98065,USA,418500.0
1910,2014-06-04 00:00:00,,1.5,1810.0,29308.0,1.0,0.0,0.0,3.0,950.0,860.0,1983.0,2009.0,20609 SE 271st St,Covington,,USA,261000.0
1911,2014-06-04 00:00:00,6.0,4.5,3810.0,28176.0,1.0,0.0,4.0,5.0,,0.0,1969.0,0.0,18309 17th Pl NW,Shoreline,,USA,2005000.0
1912,2014-06-04 00:00:00,2.0,1.75,1650.0,4000.0,1.0,0.0,0.0,4.0,950.0,700.0,1947.0,1988.0,4541 11th Ave S,Seattle,,USA,355000.0
1913,2014-06-04 00:00:00,3.0,,1540.0,704.0,3.0,0.0,0.0,3.0,1540.0,,,0.0,1820 E Howell St,Seattle,,USA,742000.0
1914,2014-06-04 00:00:00,3.0,1.5,,5244.0,1.0,0.0,0.0,3.0,1190.0,890.0,1959.0,1989.0,11812 33rd Ave NE,Seattle,WA 98125,USA,399950.0
1915,2014-06-04 00:00:00,,2.25,2430.0,5500.0,2.0,,,3.0,1810.0,,1989.0,0.0,625 8th Ave,Kirkland,WA 98033,USA,791000.0
1916,2014-06-04 00:00:00,5.0,2.0,1750.0,10284.0,1.0,0.0,0.0,4.0,1750.0,0.0,1943.0,0.0,,Renton,,,190000.0
1917,2014-06-04 00:00:00,3.0,1.75,1770.0,33224.0,1.0,0.0,0.0,4.0,1770.0,0.0,1968.0,0.0,11055 SE 295th St,Auburn,,USA,229500.0
1918,2014-06-04 00:00:00,3.0,2.5,1710.0,2300.0,2.0,0.0,0.0,3.0,1570.0,140.0,2005.0,0.0,7874 148th Ct NE,Redmond,WA 98052,USA,539000.0
1919,2014-06-04 00:00:00,4.0,2.25,2740.0,88426.0,2.0,0.0,0.0,3.0,2740.0,,,0.0,14324 250th Pl SE,Issaquah,,USA,549000.0
1920,2014-06-04 00:00:00,5.0,2.5,2730.0,17240.0,,0.0,0.0,5.0,1660.0,,1958.0,0.0,18718 56th Ave NE,Kenmore,WA 98028,USA,545000.0
1921,,3.0,,2437.0,,2.0,0.0,,3.0,2437.0,0.0,2011.0,0.0,157 Pike St NE,Auburn,WA 98002,USA,285000.0
1922,2014-06-04 00:00:00,4.0,2.5,3290.0,6203.0,,0.0,0.0,3.0,3290.0,0.0,,0.0,36011 SE Kendall Peak St,Snoqualmie,,USA,648000.0
1923,2014-06-04 00:00:00,4.0,3.5,,5260.0,2.0,,0.0,3.0,2910.0,0.0,2012.0,1912.0,9311 Nye Ave SE,,,,610000.0
1924,2014-06-04 00:00:00,3.0,2.0,1630.0,7599.0,1.0,,0.0,,1630.0,0.0,2006.0,0.0,1464 NW 95th St,Seattle,WA 98117,USA,767450.0
1925,2014-06-04 00:00:00,4.0,3.0,4410.0,5104.0,2.0,0.0,0.0,3.0,3400.0,1010.0,2006.0,0.0,6820 Pinehurst Ave SE,Snoqualmie,WA 98065,USA,765000.0
1926,2014-06-04 00:00:00,3.0,2.5,1780.0,1487.0,3.0,0.0,0.0,3.0,1600.0,180.0,2006.0,0.0,3840 Evanston Ave N,Seattle,WA 98103,USA,586500.0
1927,2014-06-04 00:00:00,3.0,3.25,1540.0,,2.0,0.0,0.0,,1540.0,0.0,,0.0,886 3rd Ave NE,,WA 98029,USA,520000.0
1928,2014-06-04 00:00:00,3.0,1.75,1420.0,1189.0,3.0,0.0,0.0,3.0,1420.0,0.0,2006.0,0.0,514 N 46th St,Seattle,WA 98103,USA,
1929,2014-06-05 00:00:00,3.0,2.5,2680.0,9750.0,1.0,0.0,,4.0,1610.0,1070.0,1979.0,0.0,8236 NE 115th Way,Kirkland,WA 98034,USA,653000.0
1930,2014-06-05 00:00:00,,2.0,1750.0,9750.0,1.0,0.0,0.0,3.0,,400.0,1961.0,2004.0,2640 S 227th Pl,Des Moines,WA 98198,USA,279950.0
1931,2014-06-05 00:00:00,3.0,2.5,2170.0,4912.0,2.0,0.0,0.0,3.0,2170.0,0.0,2003.0,0.0,7546 NE 204th Pl,Kenmore,WA 98028,,449950.0
1932,2014-06-05 00:00:00,,,2390.0,9966.0,1.0,0.0,0.0,5.0,1360.0,1030.0,1977.0,0.0,6609 117th Ave SE,Bellevue,WA 98006,,565000.0
1933,2014-06-05 00:00:00,4.0,2.25,2400.0,5350.0,1.5,0.0,0.0,4.0,1460.0,940.0,1929.0,0.0,6509 10th Ave NW,,WA 98117,USA,
1934,2014-06-05 00:00:00,3.0,1.0,1690.0,4250.0,,0.0,0.0,3.0,1020.0,670.0,1967.0,2011.0,12035-12225 61st Ave S,Seattle,WA 98178,USA,269000.0
1935,,,3.5,3250.0,6000.0,2.0,0.0,0.0,,,750.0,2001.0,0.0,5422 46th Ave SW,Seattle,WA 98136,USA,875000.0
1936,2014-06-05 00:00:00,4.0,,4610.0,40202.0,1.0,0.0,0.0,4.0,2500.0,2110.0,1980.0,0.0,25510 SE 159th St,Issaquah,WA 98027,USA,630000.0
1937,2014-06-05 00:00:00,4.0,2.75,2440.0,15349.0,2.0,0.0,1.0,4.0,2440.0,0.0,1957.0,,21212 Occidental Ave S,Des Moines,WA 98198,USA,425000.0
1938,2014-06-05 00:00:00,3.0,1.75,1290.0,3870.0,1.0,0.0,0.0,5.0,1290.0,0.0,1916.0,0.0,1727 Lake Washington Blvd S,Seattle,WA 98144,USA,
1939,2014-06-05 00:00:00,4.0,1.0,2000.0,4676.0,,0.0,0.0,3.0,1250.0,750.0,1916.0,1986.0,5421-5499 52nd Terrace S,Seattle,WA 98118,USA,450000.0
1940,2014-06-05 00:00:00,3.0,1.0,1050.0,7500.0,1.0,0.0,0.0,3.0,1050.0,0.0,1900.0,2005.0,6057-6061 50th Ave SW,Seattle,WA 98136,USA,440000.0
1941,2014-06-05 00:00:00,,2.5,2340.0,3784.0,2.0,0.0,,,,0.0,2008.0,0.0,,,WA 98106,USA,
1942,,,2.25,2210.0,7665.0,2.0,0.0,0.0,4.0,2210.0,0.0,1968.0,0.0,,Bellevue,WA 98006,USA,530000.0
1943,2014-06-05 00:00:00,5.0,2.5,2920.0,5568.0,2.0,0.0,0.0,3.0,,600.0,1906.0,2014.0,747 16th Ave E,Seattle,WA 98112,USA,875000.0
1944,2014-06-05 00:00:00,3.0,2.75,3150.0,219978.0,2.0,0.0,0.0,4.0,3000.0,150.0,1990.0,0.0,5424 298th Ave SE,Preston,WA 98050,USA,685000.0
1945,2014-06-05 00:00:00,3.0,3.5,3590.0,6402.0,2.0,0.0,0.0,3.0,3590.0,0.0,1999.0,0.0,20555 NE 27th Pl,Sammamish,WA 98074,USA,798000.0
1946,2014-06-05 00:00:00,4.0,2.5,1910.0,5000.0,2.0,,0.0,3.0,1910.0,0.0,2005.0,0.0,22840 SE 269th St,Maple Valley,,USA,297500.0
1947,2014-06-05 00:00:00,4.0,2.75,3110.0,35235.0,2.0,0.0,0.0,4.0,3110.0,0.0,1983.0,0.0,18230 NE 146th Way,Woodinville,WA 98072,USA,749950.0
1948,2014-06-05 00:00:00,5.0,3.0,2440.0,,1.0,0.0,0.0,3.0,1450.0,990.0,2006.0,0.0,5954 24th Ave S,Seattle,WA 98108,USA,
1949,2014-06-05 00:00:00,,2.25,1330.0,8400.0,1.5,0.0,0.0,3.0,1330.0,0.0,1962.0,2003.0,136 128th Ave SE,Bellevue,WA 98005,USA,540000.0
1950,2014-06-05 00:00:00,3.0,1.75,1460.0,22651.0,1.0,,0.0,4.0,1460.0,0.0,1961.0,2001.0,12921 231st Ave SE,,WA 98027,USA,395000.0
1951,2014-06-05 00:00:00,6.0,4.5,3902.0,3880.0,3.0,0.0,4.0,4.0,,,1977.0,0.0,2306 Halleck Ave SW,Seattle,WA 98116,USA,1300000.0
1952,2014-06-05 00:00:00,5.0,4.75,,17811.0,2.0,0.0,,3.0,4070.0,1110.0,2001.0,0.0,6766 Cascade Ave SE,Snoqualmie,WA 98065,USA,1075000.0
1953,2014-06-05 00:00:00,2.0,2.5,1150.0,,2.0,0.0,0.0,3.0,1150.0,0.0,2004.0,2003.0,27852 31st Pl S,Auburn,WA 98001,USA,214100.0
1954,2014-06-05 00:00:00,4.0,1.5,1920.0,10403.0,1.0,0.0,0.0,3.0,1370.0,,1959.0,1989.0,2352 SW 338th St,Federal Way,WA 98023,USA,210000.0
1955,2014-06-05 00:00:00,,2.5,2520.0,53143.0,1.5,0.0,0.0,3.0,2520.0,,,2000.0,30929 NE Cherry Valley Rd,Duvall,WA 98019,,499500.0
1956,2014-06-05 00:00:00,2.0,1.0,970.0,3400.0,1.0,0.0,0.0,3.0,970.0,0.0,1924.0,2011.0,,Seattle,WA 98109,USA,546000.0
1957,2014-06-05 00:00:00,5.0,2.5,2490.0,7666.0,1.0,0.0,0.0,4.0,1490.0,1000.0,1989.0,,12621 SE 222nd Pl,,WA 98031,USA,292000.0
1958,2014-06-05 00:00:00,,2.0,1680.0,8424.0,1.0,0.0,0.0,3.0,1680.0,0.0,1993.0,0.0,710 Victor St,,,,289000.0
1959,2014-06-05 00:00:00,,,,,1.0,0.0,0.0,4.0,1150.0,0.0,1957.0,2001.0,450 NE Birch St,Issaquah,WA 98027,USA,240000.0
1960,2014-06-05 00:00:00,4.0,3.0,1980.0,7931.0,1.0,0.0,0.0,4.0,1160.0,,1983.0,0.0,16723 Corliss Pl N,Shoreline,WA 98133,USA,395000.0
1961,,4.0,2.25,2070.0,13084.0,1.0,0.0,,,1700.0,370.0,1967.0,0.0,4707 88th Ave SE,Mercer Island,,USA,795000.0
1962,2014-06-05 00:00:00,,4.25,5660.0,193593.0,2.0,0.0,0.0,,4100.0,1560.0,2001.0,0.0,12124 268th Dr NE,Duvall,WA 98019,USA,
1963,2014-06-05 00:00:00,4.0,2.75,2420.0,10962.0,1.0,0.0,,3.0,1530.0,890.0,1977.0,2004.0,1301 141st Pl NE,Bellevue,WA 98007,USA,725000.0
1964,2014-06-05 00:00:00,,,2610.0,4781.0,2.0,0.0,0.0,3.0,2610.0,0.0,2009.0,0.0,37540 32nd Pl S,Auburn,WA 98001,USA,335000.0
1965,2014-06-05 00:00:00,4.0,3.75,2810.0,10840.0,2.0,,2.0,4.0,2070.0,740.0,,0.0,,North Bend,WA 98045,USA,
1966,2014-06-05 00:00:00,3.0,2.5,1510.0,,1.0,0.0,0.0,2.0,1030.0,480.0,1976.0,0.0,17732 199th Pl NE,Woodinville,WA 98077,USA,250000.0
1967,2014-06-05 00:00:00,3.0,1.75,1910.0,4800.0,,0.0,0.0,3.0,1080.0,830.0,1959.0,1989.0,7529 Bagley Ave N,Seattle,WA 98103,USA,700000.0
1968,2014-06-05 00:00:00,3.0,,1700.0,51649.0,1.5,0.0,0.0,5.0,1700.0,0.0,,0.0,14633 200th Ave SE,Renton,WA 98059,USA,545000.0
1969,2014-06-05 00:00:00,4.0,2.75,2020.0,10720.0,1.0,0.0,,4.0,1420.0,600.0,1976.0,1992.0,3005 177th Ave NE,Redmond,WA 98052,USA,555000.0
1970,2014-06-05 00:00:00,3.0,1.75,2340.0,4206.0,1.0,0.0,0.0,5.0,1170.0,1170.0,1917.0,0.0,2955 36th Ave S,Seattle,WA 98144,USA,640000.0
1971,2014-06-05 00:00:00,3.0,2.0,1463.0,868.0,3.0,0.0,0.0,3.0,1463.0,0.0,2003.0,0.0,7538 Roosevelt Way NE,,WA 98115,USA,390000.0
1972,2014-06-05 00:00:00,3.0,1.0,,3840.0,1.0,0.0,0.0,,950.0,480.0,1945.0,2010.0,7550 19th Ave NW,,WA 98117,USA,
1973,2014-06-05 00:00:00,3.0,1.5,1180.0,12324.0,1.0,0.0,,3.0,800.0,380.0,1981.0,2013.0,2522 230th Ave NE,Sammamish,WA 98074,USA,372500.0
1974,2014-06-05 00:00:00,5.0,4.5,4400.0,15580.0,2.0,0.0,0.0,3.0,3390.0,1010.0,2003.0,0.0,1404-1418 100th Ave NE,Bellevue,WA 98004,,1800000.0
1975,,3.0,2.5,,6176.0,2.0,0.0,0.0,3.0,1610.0,0.0,1994.0,0.0,26300 127th Ave SE,Kent,WA 98030,USA,255000.0
1976,2014-06-05 00:00:00,3.0,,1480.0,14250.0,2.0,0.0,0.0,3.0,1480.0,0.0,1996.0,0.0,5811 116th Ave NE,Kirkland,WA 98033,USA,466800.0
1977,2014-06-05 00:00:00,3.0,,2670.0,10338.0,2.0,0.0,0.0,3.0,,0.0,1987.0,2000.0,14583 NE 58th St,Bellevue,WA 98007,USA,749000.0
1978,2014-06-05 00:00:00,4.0,1.75,1830.0,29110.0,2.0,0.0,0.0,3.0,1230.0,600.0,1990.0,,6194-6470 E Mercer Way,Mercer Island,WA 98040,USA,610000.0
1979,2014-06-05 00:00:00,2.0,1.0,920.0,4095.0,1.0,0.0,0.0,4.0,920.0,0.0,1914.0,1945.0,5968 44th Ave S,Seattle,WA 98118,USA,356000.0
1980,2014-06-05 00:00:00,3.0,1.0,1150.0,19200.0,,0.0,0.0,,1150.0,0.0,1908.0,0.0,36255 52nd Ave S,Auburn,WA 98001,,165000.0
1981,,2.0,1.0,1190.0,7408.0,1.0,0.0,0.0,3.0,830.0,360.0,1941.0,1994.0,10427 18th Ave S,,WA 98168,USA,229000.0
1982,2014-06-05 00:00:00,4.0,3.25,4160.0,35654.0,2.0,0.0,0.0,3.0,,1400.0,,2013.0,24844 SE Mirrormont Pl,Issaquah,WA 98027,USA,530000.0
1983,2014-06-05 00:00:00,3.0,2.5,2370.0,12753.0,2.0,0.0,0.0,3.0,2370.0,0.0,2001.0,0.0,26508 NE Kennedy Dr,Duvall,WA 98019,USA,499950.0
1984,2014-06-05 00:00:00,4.0,1.75,1660.0,3800.0,1.5,0.0,0.0,3.0,1660.0,0.0,1926.0,2003.0,8054 Brooklyn Ave NE,,WA 98115,USA,619000.0
1985,2014-06-05 00:00:00,3.0,2.5,1480.0,,1.0,,,4.0,1480.0,0.0,1968.0,0.0,10746 38th Ave NE,Seattle,WA 98125,USA,547000.0
1986,,4.0,2.5,2390.0,6426.0,2.0,0.0,,3.0,2390.0,0.0,1999.0,0.0,5608 Elizabeth Loop SE,Auburn,WA 98092,USA,359800.0
1987,2014-06-05 00:00:00,3.0,3.5,1690.0,1432.0,2.0,0.0,0.0,3.0,1360.0,330.0,2008.0,0.0,3427 33rd Ave W,Seattle,WA 98199,USA,499000.0
1988,,3.0,1.0,1010.0,7560.0,1.0,0.0,0.0,3.0,1010.0,0.0,1958.0,2004.0,17026 124th Ave SE,Renton,WA 98058,USA,189000.0
1989,2014-06-05 00:00:00,4.0,3.5,3500.0,8547.0,,0.0,0.0,3.0,2500.0,1000.0,1994.0,0.0,16034 SE 47th Ln,Bellevue,,USA,799000.0
1990,2014-06-05 00:00:00,4.0,2.75,2330.0,7642.0,1.0,0.0,0.0,3.0,1800.0,530.0,1990.0,2009.0,2829 SW 342nd Pl,,WA 98023,USA,257000.0
1991,2014-06-05 00:00:00,3.0,1.5,1890.0,9450.0,1.0,,0.0,3.0,1090.0,800.0,,2000.0,13405 5th Ave SW,,WA 98146,,270000.0
1992,2014-06-05 00:00:00,4.0,,2000.0,6032.0,1.0,0.0,2.0,3.0,1300.0,700.0,1959.0,1989.0,4404 SW 101st St,Seattle,WA 98146,USA,453500.0
1993,,3.0,1.0,1130.0,10650.0,1.0,0.0,0.0,3.0,1130.0,0.0,1954.0,2005.0,,SeaTac,WA 98188,USA,237000.0
1994,2014-06-05 00:00:00,4.0,1.75,,9886.0,1.0,0.0,0.0,5.0,1670.0,0.0,1947.0,0.0,13205 39th Ave NE,Seattle,WA 98125,USA,456000.0
1995,2014-06-05 00:00:00,3.0,2.5,2600.0,5540.0,2.0,0.0,0.0,3.0,2600.0,0.0,2004.0,2003.0,28635 226th Ave SE,Maple Valley,WA 98038,USA,355500.0
1996,2014-06-05 00:00:00,4.0,1.75,1560.0,31299.0,,0.0,0.0,4.0,,0.0,1965.0,0.0,13228 SE 294th Pl,Auburn,WA 98092,USA,299950.0
1997,2014-06-05 00:00:00,3.0,2.0,1170.0,5360.0,1.0,0.0,0.0,3.0,1170.0,0.0,1919.0,2001.0,9432 25th Ave SW,Seattle,WA 98106,USA,335000.0
1998,,,2.5,2100.0,4237.0,2.0,0.0,0.0,3.0,2100.0,0.0,2006.0,0.0,12519 SE 236th Pl,Kent,WA 98031,USA,268500.0
1999,2014-06-05 00:00:00,3.0,2.25,1710.0,11500.0,1.0,0.0,0.0,3.0,1210.0,500.0,1978.0,0.0,19215 58th Ave NE,Kenmore,WA 98028,USA,
2000,2014-06-05 00:00:00,4.0,,2420.0,5773.0,2.0,0.0,0.0,3.0,2420.0,0.0,,0.0,25025 234th Pl SE,Maple Valley,WA 98038,USA,376000.0
2001,2014-06-05 00:00:00,4.0,2.0,1370.0,,2.0,0.0,,3.0,,0.0,1951.0,,2825 W Jameson St,Seattle,WA 98199,USA,605004.0
2002,2014-06-05 00:00:00,4.0,,2660.0,3900.0,1.5,0.0,0.0,,1480.0,,1923.0,0.0,1926 E Lynn St,Seattle,,USA,
2003,2014-06-05 00:00:00,,2.5,2260.0,,,0.0,0.0,3.0,2260.0,0.0,2003.0,0.0,13135 NE 139th St,Kirkland,WA 98034,USA,560000.0
2004,2014-06-05 00:00:00,4.0,2.5,,4500.0,2.0,0.0,0.0,3.0,2070.0,0.0,2004.0,2003.0,28129 237th Ave SE,Maple Valley,WA 98038,USA,343000.0
2005,2014-06-05 00:00:00,4.0,5.25,4670.0,43950.0,2.0,,0.0,3.0,4670.0,0.0,1989.0,0.0,,Bellevue,WA 98006,USA,1415000.0
2006,2014-06-05 00:00:00,3.0,1.0,1500.0,13500.0,1.0,0.0,0.0,,1500.0,0.0,1968.0,0.0,20147 SE 152nd St,Renton,WA 98059,USA,270000.0
2007,2014-06-05 00:00:00,4.0,2.5,2658.0,3960.0,2.0,0.0,0.0,3.0,2658.0,,2014.0,0.0,2723 55th St SE,Auburn,WA 98092,USA,411605.0
2008,2014-06-05 00:00:00,4.0,2.5,2700.0,5150.0,2.0,0.0,0.0,3.0,2700.0,0.0,2007.0,,5314 NE 17th Pl,Renton,WA 98059,USA,
2009,2014-06-05 00:00:00,,2.25,1530.0,1245.0,2.0,0.0,0.0,3.0,1050.0,480.0,2014.0,,2716 E Yesler Way,Seattle,WA 98122,USA,465000.0
2010,2014-06-05 00:00:00,3.0,,,1485.0,,0.0,0.0,3.0,1280.0,200.0,2007.0,0.0,,Seattle,WA 98102,USA,584000.0
2011,2014-06-05 00:00:00,,,1390.0,1080.0,2.0,0.0,0.0,3.0,1140.0,250.0,2006.0,0.0,4022 S Bozeman St,Seattle,WA 98118,,275000.0
2012,2014-06-05 00:00:00,3.0,2.5,1660.0,3990.0,2.0,0.0,0.0,3.0,1660.0,0.0,2009.0,0.0,,Seattle,WA 98118,USA,324500.0
2013,2014-06-05 00:00:00,3.0,2.5,2050.0,4185.0,2.0,,0.0,3.0,2050.0,0.0,2011.0,0.0,8708 12th Ave NW,,WA 98117,USA,700000.0
2014,2014-06-06 00:00:00,,1.0,1550.0,7740.0,1.5,0.0,0.0,3.0,1550.0,0.0,1954.0,2005.0,9014 34th Ave SW,Seattle,WA 98126,USA,
2015,2014-06-06 00:00:00,,2.25,,8600.0,1.0,0.0,0.0,4.0,1900.0,0.0,1975.0,0.0,32624 39th Pl SW,Federal Way,WA 98023,USA,270000.0
2016,2014-06-06 00:00:00,4.0,2.5,2820.0,6180.0,2.0,0.0,,3.0,2050.0,770.0,2013.0,1923.0,3958 S Lucile St,Seattle,WA 98118,USA,735000.0
2017,2014-06-06 00:00:00,,1.5,,4080.0,1.0,0.0,0.0,3.0,930.0,560.0,1956.0,2001.0,3738 SW Ida St,Seattle,,USA,389250.0
2018,2014-06-06 00:00:00,3.0,,1750.0,12500.0,1.0,0.0,,,1150.0,600.0,1954.0,2005.0,32901 SE 43rd St,Fall City,WA 98024,USA,315000.0
2019,2014-06-06 00:00:00,4.0,2.5,2040.0,6034.0,2.0,0.0,0.0,3.0,2040.0,0.0,1990.0,2009.0,9106 5th Ave NE,Seattle,WA 98115,USA,
2020,2014-06-06 00:00:00,3.0,1.5,1900.0,5000.0,,0.0,0.0,3.0,1640.0,260.0,1926.0,2003.0,,Seattle,WA 98115,USA,550000.0
2021,2014-06-06 00:00:00,3.0,1.75,1910.0,12596.0,,0.0,,3.0,1340.0,570.0,1977.0,2004.0,15505 180 Ave NE,Woodinville,WA 98072,USA,415000.0
2022,2014-06-06 00:00:00,3.0,1.0,1560.0,14333.0,1.0,0.0,,4.0,1560.0,0.0,,1983.0,18975 Marine View Dr SW,Normandy Park,WA 98166,USA,387500.0
2023,2014-06-06 00:00:00,3.0,1.75,1470.0,6250.0,1.0,0.0,3.0,4.0,1070.0,,1939.0,,3715 NE 153rd St,Lake Forest Park,WA 98155,USA,432000.0
2024,2014-06-06 00:00:00,3.0,2.5,2700.0,9994.0,,0.0,3.0,4.0,,,,0.0,22728 10th Ave S,Des Moines,WA 98198,USA,402000.0
2025,2014-06-06 00:00:00,4.0,3.25,3450.0,11240.0,2.0,0.0,3.0,4.0,2430.0,1020.0,1960.0,2001.0,Indian Trail,Burien,WA 98166,USA,1035000.0
2026,2014-06-06 00:00:00,3.0,2.0,1970.0,9600.0,1.0,0.0,0.0,4.0,1300.0,670.0,,0.0,,Federal Way,WA 98003,USA,294700.0
2027,2014-06-06 00:00:00,,2.5,2670.0,12187.0,2.0,0.0,0.0,3.0,2670.0,0.0,1986.0,0.0,6935 142nd Ct NE,Redmond,WA 98052,USA,744000.0
2028,2014-06-06 00:00:00,3.0,2.5,2550.0,13458.0,2.0,0.0,0.0,3.0,2550.0,0.0,,2009.0,4967 165th Pl SE,Bellevue,WA 98006,USA,
2029,2014-06-06 00:00:00,4.0,1.0,1720.0,4011.0,1.5,0.0,0.0,4.0,1720.0,0.0,1904.0,,3004 NW 59th St,Seattle,WA 98107,USA,500000.0
2030,2014-06-06 00:00:00,4.0,4.0,4270.0,6002.0,2.0,,3.0,3.0,3180.0,1090.0,2004.0,2003.0,1645 30th Ave NE,Issaquah,WA 98029,USA,1300000.0
2031,2014-06-06 00:00:00,3.0,,2170.0,16600.0,1.0,1.0,2.0,3.0,,1040.0,,2014.0,2244 West Lake Sammamish Pkwy NE,Redmond,WA 98052,USA,1150000.0
2032,2014-06-06 00:00:00,4.0,2.5,2840.0,9354.0,2.0,0.0,0.0,3.0,2840.0,0.0,1990.0,2009.0,,Sammamish,WA 98074,,650000.0
2033,2014-06-06 00:00:00,4.0,2.75,3270.0,50994.0,2.0,,0.0,4.0,2720.0,,,,19011 SE 283rd St,Kent,WA 98042,USA,435000.0
2034,2014-06-06 00:00:00,3.0,1.75,1480.0,,,0.0,0.0,3.0,1480.0,0.0,,0.0,7517 128th Pl NE,Kirkland,WA 98033,USA,510000.0
2035,2014-06-06 00:00:00,5.0,2.75,2440.0,8000.0,1.0,0.0,0.0,4.0,1240.0,,1972.0,0.0,12806 NE 141st Ct,Kirkland,,USA,525000.0
2036,2014-06-06 00:00:00,4.0,2.75,2880.0,5750.0,1.5,0.0,0.0,5.0,1710.0,1170.0,1928.0,1970.0,1718 44th Ave SW,Seattle,WA 98116,USA,920000.0
2037,2014-06-06 00:00:00,2.0,1.0,1730.0,9610.0,1.0,0.0,0.0,3.0,1380.0,350.0,1962.0,2003.0,,,,USA,200000.0
2038,2014-06-06 00:00:00,2.0,1.0,1260.0,,1.5,0.0,0.0,5.0,1260.0,0.0,1926.0,0.0,802 NE 80th St,Seattle,WA 98115,USA,435000.0
2039,2014-06-06 00:00:00,4.0,2.0,,,1.5,0.0,0.0,5.0,2230.0,0.0,1959.0,0.0,12519 SE 15th St,Bellevue,WA 98005,USA,809950.0
2040,2014-06-06 00:00:00,2.0,2.25,2460.0,16940.0,1.5,0.0,,4.0,1930.0,,1936.0,0.0,6827 36th Ave NW,Seattle,WA 98117,USA,1370000.0
2041,2014-06-06 00:00:00,4.0,1.75,,94525.0,1.0,,0.0,4.0,1250.0,800.0,1959.0,0.0,17019 193rd Ave SE,Renton,WA 98058,USA,455000.0
2042,2014-06-06 00:00:00,3.0,2.5,2030.0,2805.0,2.0,0.0,0.0,3.0,1720.0,310.0,2001.0,0.0,23 Sunset Ct NW,Issaquah,WA 98027,USA,471000.0
2043,2014-06-06 00:00:00,2.0,1.0,810.0,4800.0,1.0,,0.0,,810.0,0.0,1948.0,1994.0,8850 34th Ave SW,Seattle,WA 98126,USA,253500.0
2044,,3.0,1.0,1840.0,,1.0,0.0,0.0,4.0,,920.0,1953.0,1983.0,16433 12th Ave SW,Burien,WA 98166,USA,185000.0
2045,2014-06-06 00:00:00,3.0,1.5,1730.0,40250.0,2.0,0.0,0.0,4.0,1730.0,0.0,1983.0,0.0,16718-16726 171st Pl NE,Woodinville,WA 98072,USA,535500.0
2046,2014-06-06 00:00:00,2.0,2.0,2280.0,6815.0,1.0,0.0,0.0,3.0,2280.0,0.0,2002.0,0.0,12439 235th Pl NE,Redmond,WA 98053,USA,835000.0
2047,2014-06-06 00:00:00,,2.5,2630.0,6326.0,2.0,,0.0,3.0,2630.0,0.0,2008.0,0.0,34917 SE Moffat St,Snoqualmie,WA 98065,USA,
2048,2014-06-06 00:00:00,,2.25,,23900.0,1.0,0.0,0.0,3.0,1820.0,450.0,1975.0,0.0,1023 NW 166th St,,WA 98177,USA,680000.0
2049,2014-06-06 00:00:00,3.0,1.75,1020.0,7020.0,1.5,0.0,0.0,4.0,1020.0,,1953.0,1983.0,,Shoreline,WA 98155,USA,
2050,2014-06-06 00:00:00,4.0,,,2175.0,2.0,0.0,0.0,3.0,1680.0,310.0,2005.0,0.0,1102 NW 56th St,Seattle,,USA,595000.0
2051,2014-06-06 00:00:00,4.0,2.5,2680.0,15508.0,2.0,0.0,0.0,3.0,2680.0,0.0,1999.0,0.0,4620 SW 333rd Ct,Federal Way,WA 98023,USA,300000.0
2052,2014-06-06 00:00:00,,1.75,1980.0,,1.5,0.0,0.0,,1140.0,840.0,1926.0,1993.0,6040 27th Ave NE,Seattle,WA 98115,USA,660000.0
2053,2014-06-06 00:00:00,3.0,2.5,2400.0,6975.0,2.0,0.0,0.0,3.0,2400.0,0.0,1993.0,0.0,12032-12038 SE 76th St,Newcastle,WA 98056,USA,570000.0
2054,2014-06-06 00:00:00,,1.0,780.0,5000.0,1.0,0.0,0.0,4.0,780.0,0.0,1943.0,0.0,10222 18th Ave SW,Seattle,WA 98146,USA,285000.0
2055,2014-06-06 00:00:00,,2.0,980.0,5000.0,,0.0,0.0,3.0,980.0,0.0,1940.0,,830 Davis Pl S,Seattle,WA 98144,USA,435000.0
2056,2014-06-06 00:00:00,3.0,1.0,1210.0,103237.0,1.0,,0.0,2.0,1210.0,0.0,1918.0,1960.0,20505 Vashon Ave,Vashon,WA 98070,USA,160000.0
2057,2014-06-06 00:00:00,5.0,2.5,4600.0,19831.0,1.0,0.0,,3.0,2300.0,2300.0,1956.0,2013.0,18015 15th Ave NW,Shoreline,WA 98177,USA,805000.0
2058,,3.0,2.5,1480.0,1961.0,2.0,0.0,0.0,3.0,1480.0,0.0,2005.0,0.0,2336 NE Park Dr,Issaquah,WA 98029,USA,450000.0
